customer_id,country
CUST004770,US
CUST004771,CA
CUST004772,UK
CUST004773,AU
CUST004774,IN
CUST004775,US
CUST004776,CA
CUST004777,UK
CUST004778,AU
CUST004779,IN
CUST004780,US
CUST004781,CA
CUST004782,UK
CUST004783,AU
CUST004784,IN
CUST004785,US
CUST004786,CA
CUST004787,UK
CUST004788,AU
CUST004789,IN
CUST004790,US
CUST004791,CA
CUST004792,UK
CUST004793,AU
CUST004794,IN
CUST004795,US
CUST004796,CA
CUST004797,UK
CUST004798,AU
CUST004799,IN
CUST004800,US
CUST004801,CA
CUST004802,UK
CUST004803,AU
CUST004804,IN
CUST004805,US
CUST004806,CA
CUST004807,UK
CUST004808,AU
CUST004809,IN
CUST004810,US
CUST004811,CA
CUST004812,UK
CUST004813,AU
CUST004814,IN
CUST004815,US
CUST004816,CA
CUST004817,UK
CUST004818,AU
CUST004819,IN
CUST004820,US
CUST004821,CA
CUST004822,UK
CUST004823,AU
CUST004824,IN
CUST004825,US
CUST004826,CA
CUST004827,UK
CUST004828,AU
CUST004829,IN
CUST004830,US
CUST004831,CA
CUST004832,UK
CUST004833,AU
CUST004834,IN
CUST004835,US
CUST004836,CA
CUST004837,UK
CUST004838,AU
CUST004839,IN
CUST004840,US
CUST004841,CA
CUST004842,UK
CUST004843,AU
CUST004844,IN
CUST004845,US
CUST004846,CA
CUST004847,UK
CUST004848,AU
CUST004849,IN
CUST004850,US
CUST004851,CA
CUST004852,UK
CUST004853,AU
CUST004854,IN
CUST004855,US
CUST004856,CA
CUST004857,UK
CUST004858,AU
CUST004859,IN
CUST004860,US
CUST004861,CA
CUST004862,UK
CUST004863,AU
CUST004864,IN
CUST004865,US
CUST004866,CA
CUST004867,UK
CUST004868,AU
CUST004869,IN
CUST004870,US
CUST004871,CA
CUST004872,UK
CUST004873,AU
CUST004874,IN
CUST004875,US
CUST004876,CA
CUST004877,UK
CUST004878,AU
CUST004879,IN
CUST004880,US
CUST004881,CA
CUST004882,UK
CUST004883,AU
CUST004884,IN
CUST004885,US
CUST004886,CA
CUST004887,UK
CUST004888,AU
CUST004889,IN
CUST004890,US
CUST004891,CA
CUST004892,UK
CUST004893,AU
CUST004894,IN
CUST004895,US
CUST004896,CA
CUST004897,UK
CUST004898,AU
CUST004899,IN
CUST004900,US
CUST004901,CA
CUST004902,UK
CUST004903,AU
CUST004904,IN
CUST004905,US
CUST004906,CA
CUST004907,UK
CUST004908,AU
CUST004909,IN
CUST004910,US
CUST004911,CA
CUST004912,UK
CUST004913,AU
CUST004914,IN
CUST004915,US
CUST004916,CA
CUST004917,UK
CUST004918,AU
CUST004919,IN
CUST004920,US
CUST004921,CA
CUST004922,UK
CUST004923,AU
CUST004924,IN
CUST004925,US
CUST004926,CA
CUST004927,UK
CUST004928,AU
CUST004929,IN
CUST004930,US
CUST004931,CA
CUST004932,UK
CUST004933,AU
CUST004934,IN
CUST004935,US
CUST004936,CA
CUST004937,UK
CUST004938,AU
CUST004939,IN
CUST004940,US
CUST004941,CA
CUST004942,UK
CUST004943,AU
CUST004944,IN
CUST004945,US
CUST004946,CA
CUST004947,UK
CUST004948,AU
CUST004949,IN
CUST004950,US
CUST004951,CA
CUST004952,UK
CUST004953,AU
CUST004954,IN
CUST004955,US
CUST004956,CA
CUST004957,UK
CUST004958,AU
CUST004959,IN
CUST004960,US
CUST004961,CA
CUST004962,UK
CUST004963,AU
CUST004964,IN
CUST004965,US
CUST004966,CA
CUST004967,UK
CUST004968,AU
CUST004969,IN
CUST004970,US
CUST004971,CA
CUST004972,UK
CUST004973,AU
CUST004974,IN
CUST004975,US
CUST004976,CA
CUST004977,UK
CUST004978,AU
CUST004979,IN
CUST004980,US
CUST004981,CA
CUST004982,UK
CUST004983,AU
CUST004984,IN
CUST004985,US
CUST004986,CA
CUST004987,UK
CUST004988,AU
CUST004989,IN
CUST004990,US
CUST004991,CA
CUST004992,UK
CUST004993,AU
CUST004994,IN
CUST004995,US
CUST004996,CA
CUST004997,UK
CUST004998,AU
CUST004999,IN
CUST005000,US
